Parte,Descripcion,ClassID,Unidad Medida,Familia,Descripcion Familia,Codigo Grupo,Descripcion de Grupo,Grupo Mercadeo,Codigo Categoria,Descripcion Categoria,Codigo Subcategoria,Descripcion Subcategoria,Nuevo Producto,Color,Tipo Material,GTIN14,GTIN13,Unidad Venta,Unidad Empaque, Precio Base.,Codigo de Lista,Descripcion de lista,Código de moneda,Fecha de Inicio,Fecha Final,Año
9733,CAJA 3.5L NAT,TER,UN,00250,ORGANIZACION,00275,CAJA 3.5L,CAJAS MULTIUSOS,25400,CAJAS ABATIBLES,25401,CAJAS ABATIBLES,FALSE,NATURAL,VIRGEN,17705152097334,7705152097337,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12984,MATERA RED RAFIA 25CM GR HL,TER,UN,00200,CASA,00761,MATERA REDONDA RAFIA 25CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,GRIS HIELO,VIRGEN,17705152129844,7705152129847,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12989,MATERA RED RAFIA 25CM VD MG,TER,UN,00200,CASA,00761,MATERA REDONDA RAFIA 25CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,VERDE MUSGO,VIRGEN,17705152129899,7705152129892,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12994,MATERA RED RAFIA 25CM TCTA,TER,UN,00200,CASA,00761,MATERA REDONDA RAFIA 25CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,TERRACOTA,VIRGEN,17705152129943,7705152129946,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4162,CAJA MULTIUSO 6L NAT,TER,UN,00250,ORGANIZACION,01122,CAJA MULTIUSO 6L,CAJAS MULTIUSOS,25400,CAJAS ABATIBLES,25401,CAJAS ABATIBLES,FALSE,NATURAL,VIRGEN,17705152041627,7705152041620,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9774,CAJA ULTRALIVIANA 6L NAT,TER,UN,00250,ORGANIZACION,00302,CAJA ULTRALIVIANA 6L,CAJAS MULTIUSOS,25500,CAJAS ULTRALIVIANAS,25501,CAJAS ULTRALIVIANAS,FALSE,NATURAL,VIRGEN,17705152097747,7705152097740,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12973,PAPELERA FIQUE 6L GR HL,TER,UN,00280,BASUREROS,00760,PAPELERA FIQUE 6L,PAPELERAS HOGAR,28300,PAPELERAS,28321,PAPELERAS FIQUE,TRUE,GRIS HIELO,VIRGEN,17705152129738,7705152129731,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12974,PAPELERA FIQUE 6L NG,TER,UN,00280,BASUREROS,00760,PAPELERA FIQUE 6L,PAPELERAS HOGAR,28300,PAPELERAS,28321,PAPELERAS FIQUE,TRUE,NEGRO,VIRGEN,17705152129745,7705152129748,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12975,PAPELERA FIQUE 6L MOCCA,TER,UN,00280,BASUREROS,00760,PAPELERA FIQUE 6L,PAPELERAS HOGAR,28300,PAPELERAS,28321,PAPELERAS FIQUE,TRUE,MOCCA,VIRGEN,17705152129752,7705152129755,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12976,PAPELERA FIQUE 6L MENTA,TER,UN,00280,BASUREROS,00760,PAPELERA FIQUE 6L,PAPELERAS HOGAR,28300,PAPELERAS,28321,PAPELERAS FIQUE,TRUE,VERDE MENTA,VIRGEN,17705152129769,7705152129762,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12977,PAPELERA FIQUE 6L LAV,TER,UN,00280,BASUREROS,00760,PAPELERA FIQUE 6L,PAPELERAS HOGAR,28300,PAPELERAS,28321,PAPELERAS FIQUE,TRUE,LAVENDER,VIRGEN,17705152129776,7705152129779,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12985,MATERA RED RAFIA 30CM GR HL,TER,UN,00200,CASA,00762,MATERA REDONDA RAFIA 30CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,GRIS HIELO,VIRGEN,17705152129851,7705152129854,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12990,MATERA RED RAFIA 30CM VD MG,TER,UN,00200,CASA,00762,MATERA REDONDA RAFIA 30CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,VERDE MUSGO,VIRGEN,17705152129905,7705152129908,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12995,MATERA RED RAFIA 30CM TCTA,TER,UN,00200,CASA,00762,MATERA REDONDA RAFIA 30CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,TERRACOTA,VIRGEN,17705152129950,7705152129953,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5434,CAJA ORG 230 NAT BOTIQUIN,TER,UN,00250,ORGANIZACION,00475,BOTIQUIN 230,CAJAS ORGANIZADORAS (Organizacion),25700,CAJAS ORGANIZADORAS,25711,CAJAS ORGANIZADORAS 230 MM,FALSE,NATURAL,VIRGEN,17705152054344,7705152054347,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5520,CAJA ORG 270 NAT,TER,UN,00250,ORGANIZACION,00618,CAJA ORG 270,CAJAS ORGANIZADORAS (Organizacion),25700,CAJAS ORGANIZADORAS,25721,CAJAS ORGANIZADORAS 270 MM,FALSE,NATURAL,VIRGEN,17705152055204,7705152055207,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8775,PAPELERA STYLE TV 5L BL,TER,UN,00280,BASUREROS,00247,PAPELERA STYLE TV 5L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,BLANCO,VIRGEN,17705152087755,7705152087758,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8776,PAPELERA STYLE TV 5L TP,TER,UN,00280,BASUREROS,00247,PAPELERA STYLE TV 5L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,TAUPE,VIRGEN,17705152087762,7705152087765,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8778,PAPELERA STYLE TV 5L WG,TER,UN,00280,BASUREROS,00247,PAPELERA STYLE TV 5L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,WENGUE,VIRGEN,17705152087786,7705152087789,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4583,BANDEJA DE CAFETERIA TP,TER,UN,00450,COCINA,01165,BANDEJA DE CAFETERIA,ACCESORIOS COCINA,45100,OTROS COCINA,45101,OTROS COCINA,FALSE,TAUPE,VIRGEN,17705152045830,7705152045833,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4585,BANDEJA DE CAFETERIA BL,TER,UN,00450,COCINA,01165,BANDEJA DE CAFETERIA,ACCESORIOS COCINA,45100,OTROS COCINA,45101,OTROS COCINA,FALSE,BLANCO,VIRGEN,17705152045854,7705152045857,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12986,MATERA RED RAFIA 35CM GR HL,TER,UN,00200,CASA,00763,MATERA REDONDA RAFIA 35CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,GRIS HIELO,VIRGEN,17705152129868,7705152129861,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12987,MATERA OVAL RAFIA 40CM GR HL,TER,UN,00200,CASA,00764,MATERA OVALADA RAFIA 40CM,MATERAS,20400,MATERAS,20416,MATERAS OVALADAS,TRUE,GRIS HIELO,VIRGEN,17705152129875,7705152129878,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12991,MATERA RED RAFIA 35CM VD MG,TER,UN,00200,CASA,00763,MATERA REDONDA RAFIA 35CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,VERDE MUSGO,VIRGEN,17705152129912,7705152129915,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12992,MATERA OVAL RAFIA 40CM VD MG,TER,UN,00200,CASA,00764,MATERA OVALADA RAFIA 40CM,MATERAS,20400,MATERAS,20416,MATERAS OVALADAS,TRUE,VERDE MUSGO,VIRGEN,17705152129929,7705152129922,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12996,MATERA RED RAFIA 35CM TCTA,TER,UN,00200,CASA,00763,MATERA REDONDA RAFIA 35CM,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,TRUE,TERRACOTA,VIRGEN,17705152129967,7705152129960,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12997,MATERA OVAL RAFIA 40CM TCTA,TER,UN,00200,CASA,00764,MATERA OVALADA RAFIA 40CM,MATERAS,20400,MATERAS,20416,MATERAS OVALADAS,TRUE,TERRACOTA,VIRGEN,17705152129974,7705152129977,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13932,MATERA OVAL RAFIA 40CM VD LIM,TER,UN,00200,CASA,00764,MATERA OVALADA RAFIA 40CM,MATERAS,20400,MATERAS,20416,MATERAS OVALADAS,FALSE,VERDE LIMA,VIRGEN,17705152139324,7705152139327,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9775,CAJA ULTRALIVIANA 12L NAT,TER,UN,00250,ORGANIZACION,00303,CAJA ULTRALIVIANA 12L,CAJAS MULTIUSOS,25500,CAJAS ULTRALIVIANAS,25501,CAJAS ULTRALIVIANAS,FALSE,NATURAL,VIRGEN,17705152097754,7705152097757,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4805,BUTACO PEQUENO II BL,TER,UN,00100,MUEBLES,00810,BUTACO PEQUENO MAMBO,BUTACOS,10400,BUTACOS,10421,BUTACOS PEQUENOS,FALSE,BLANCO,VIRGEN,17705152048053,7705152048056,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4806,BUTACO PEQUENO II TP,TER,UN,00100,MUEBLES,00810,BUTACO PEQUENO MAMBO,BUTACOS,10400,BUTACOS,10421,BUTACOS PEQUENOS,FALSE,TAUPE,VIRGEN,17705152048060,7705152048063,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8513,BUTACO PEQUENO II WG,TER,UN,00100,MUEBLES,00810,BUTACO PEQUENO MAMBO,BUTACOS,10400,BUTACOS,10421,BUTACOS PEQUENOS,FALSE,WENGUE,VIRGEN,17705152085133,7705152085136,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5525,CAJA ORG 360 NAT,TER,UN,00250,ORGANIZACION,00619,CAJA ORG 360,CAJAS ORGANIZADORAS (Organizacion),25700,CAJAS ORGANIZADORAS,25731,CAJAS ORGANIZADORAS 360 MM,FALSE,NATURAL,VIRGEN,17705152055259,7705152055252,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12988,MATERA OVAL RAFIA 60CM GR HL,TER,UN,00200,CASA,00765,MATERA OVALADA RAFIA 60CM,MATERAS,20400,MATERAS,20416,MATERAS OVALADAS,TRUE,GRIS HIELO,VIRGEN,17705152129882,7705152129885,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12993,MATERA OVAL RAFIA 60CM VD MG,TER,UN,00200,CASA,00765,MATERA OVALADA RAFIA 60CM,MATERAS,20400,MATERAS,20416,MATERAS OVALADAS,TRUE,VERDE MUSGO,VIRGEN,17705152129936,7705152129939,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12998,MATERA OVAL RAFIA 60CM TCTA,TER,UN,00200,CASA,00765,MATERA OVALADA RAFIA 60CM,MATERAS,20400,MATERAS,20416,MATERAS OVALADAS,TRUE,TERRACOTA,VIRGEN,17705152129981,7705152129984,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3614,CAJA ORG 330 NAT,TER,UN,00300,FERRETERIA,00605,CAJA ORG 330,CAJAS ORGANIZADORAS (Ferreteria),30200,CAJAS ORGANIZADORAS PRO,30201,CAJAS ORGANIZADORAS 330 MM,FALSE,NATURAL,VIRGEN,17705152036142,7705152036145,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6926,PAPELERA TM 5L IM METALIZADA,TER,UN,00280,BASUREROS,00078,PAPELERA TM 5L METALIZADA,PAPELERAS IML,28400,PAPELERAS IN MOLD,28401,PAPELERAS TM METALIZADAS,FALSE,GRIS METALIZADO,VIRGEN,17705152069263,7705152069266,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7808,SENAL DE PRECAUCION AMA,TER,UN,00200,CASA,00154,SENAL DE PRECAUCION,OTROS CASA,20700,INSTITUCIONAL,20701,INSTITUCIONAL,FALSE,AMARILLO,VIRGEN,17705152078081,7705152078084,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10263,CH 16 APIL TO AZ NVY_VD LIM,TER,UN,00300,FERRETERIA,00635,CH 16 APIL TAPA ORG,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30031,"CAJAS DE HERRAMIENTA 16""",FALSE,AZUL NAVY,VIRGEN,17705152102632,7705152102635,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11981,BUTACO PLEGABLE PEQUENO RJ_AZ,DIS,UN,00400,DISTRIBUCION,00537,BUTACO PLEGABLE PEQUENO,BUTACOS PLEGABLES,40200,OTROS IMPORTADOS,40201,BUTACOS PLEGABLES,FALSE,ROJO,VIRGEN,17705152119814,7705152119817,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11982,BUTACO PLEGABLE PEQUENO MOR_ROS,DIS,UN,00400,DISTRIBUCION,00537,BUTACO PLEGABLE PEQUENO,BUTACOS PLEGABLES,40200,OTROS IMPORTADOS,40201,BUTACOS PLEGABLES,FALSE,MORADO,VIRGEN,17705152119821,7705152119824,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
14025,BUTACO PLEGABLE PEQUENO GR_BL,DIS,UN,00400,DISTRIBUCION,00537,BUTACO PLEGABLE PEQUENO,BUTACOS PLEGABLES,40200,OTROS IMPORTADOS,40201,BUTACOS PLEGABLES,FALSE,GRIS,VIRGEN,17705152140252,7705152140255,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6075,CH 16 APIL TO NG,TER,UN,00300,FERRETERIA,00635,CH 16 APIL TAPA ORG,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30031,"CAJAS DE HERRAMIENTA 16""",FALSE,NEGRO,VIRGEN,17705152060758,7705152060751,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5360,CH 19 APIL TO NG,TER,UN,00300,FERRETERIA,00572,CH 19 APIL TAPA ORG,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30051,"CAJAS DE HERRAMIENTA 19""",FALSE,NEGRO,VIRGEN,17705152053606,7705152053609,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3629,CAJON MOVIL NAT,TER,UN,00250,ORGANIZACION,00607,CAJON MOVIL 40L,CAJONES MOVILES,25000,CAJONES MOVILES,25001,CAJONES MOVILES,FALSE,NATURAL,VIRGEN,17705152036296,7705152036299,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12608,ESCALESILLA PRO AZ OSC,TER,UN,00300,FERRETERIA,00750,ESCALESILLA PRO,ESCALESILLAS,30700,ESCALESILLAS,30701,ESCALESILLAS,FALSE,AZUL PETROLEO,MATERIAL RECICLADO,17705152126089,7705152126082,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12609,ESCALESILLA PRO NG,TER,UN,00300,FERRETERIA,00750,ESCALESILLA PRO,ESCALESILLAS,30700,ESCALESILLAS,30701,ESCALESILLAS,FALSE,NEGRO,MATERIAL RECICLADO,17705152126096,7705152126099,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12610,ESCALESILLA PRO WG,TER,UN,00300,FERRETERIA,00750,ESCALESILLA PRO,ESCALESILLAS,30700,ESCALESILLAS,30701,ESCALESILLAS,FALSE,WENGUE,MATERIAL RECICLADO,17705152126102,7705152126105,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7196,CESTA PLUS ROPA BL,TER,UN,00200,CASA,00067,CESTA PLUS PARA ROPA,CESTAS,20000,CESTAS,20001,CESTAS CUADRADAS PREMIUM,FALSE,BLANCO,VIRGEN,17705152071969,7705152071962,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7662,CESTA PLUS ROPA TP,TER,UN,00200,CASA,00067,CESTA PLUS PARA ROPA,CESTAS,20000,CESTAS,20001,CESTAS CUADRADAS PREMIUM,FALSE,TAUPE,VIRGEN,17705152076629,7705152076622,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7693,CESTA PLUS ROPA WG,TER,UN,00200,CASA,00067,CESTA PLUS PARA ROPA,CESTAS,20000,CESTAS,20001,CESTAS CUADRADAS PREMIUM,FALSE,WENGUE,VIRGEN,17705152076933,7705152076936,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13951,PORTAVAJILLA ESCURR GIG FUC,TER,UN,00450,COCINA,00304,PORTAVAJILLA GIGANTE,ACCESORIOS COCINA,45100,OTROS COCINA,45101,OTROS COCINA,FALSE,FUCSIA,VIRGEN,17705152139515,7705152139518,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9644,PORTAVAJILLA ESCURR GIG BL,TER,UN,00450,COCINA,00304,PORTAVAJILLA GIGANTE,ACCESORIOS COCINA,45100,OTROS COCINA,45101,OTROS COCINA,FALSE,BLANCO,VIRGEN,17705152096443,7705152096446,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9645,PORTAVAJILLA ESCURR GIG TP,TER,UN,00450,COCINA,00304,PORTAVAJILLA GIGANTE,ACCESORIOS COCINA,45100,OTROS COCINA,45101,OTROS COCINA,FALSE,TAUPE,VIRGEN,17705152096450,7705152096453,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12202,BASURERO RES 100L NG NO APROV,TER,UN,00280,BASUREROS,00034,BASURERO RESIDUO 100L 1TV,ECOMUNDOS INTITUCIONAL,28500,ECOMUNDOS,28521,ECOMUNDOS PUSH,FALSE,NEGRO,VIRGEN,17705152122029,7705152122022,12,4,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12203,BASURERO RES 100L BL APROV,TER,UN,00280,BASUREROS,00034,BASURERO RESIDUO 100L 1TV,ECOMUNDOS INTITUCIONAL,28500,ECOMUNDOS,28521,ECOMUNDOS PUSH,FALSE,BLANCO,VIRGEN,17705152122036,7705152122039,12,4,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12204,BASURERO RES 100L VD ORGAN APROV,TER,UN,00280,BASUREROS,00034,BASURERO RESIDUO 100L 1TV,ECOMUNDOS INTITUCIONAL,28500,ECOMUNDOS,28521,ECOMUNDOS PUSH,FALSE,VERDE,VIRGEN,17705152122043,7705152122046,12,4,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12205,BASURERO RES 100L 3TV NG_BL_VD,TER,UN,00280,BASUREROS,00054,BASURERO RESIDUO 100L 3TV,ECOMUNDOS INTITUCIONAL,28500,ECOMUNDOS,28521,ECOMUNDOS PUSH,FALSE,GRIS CLARO,VIRGEN,17705152122050,7705152122053,12,4,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6174,CESTA TRANSPORTADORA 31L RJ,TER,UN,00200,CASA,00481,CESTA TRANSPORTADORA 31L,CESTA TRANSPORTADORA 31L,20700,INSTITUCIONAL,20701,INSTITUCIONAL,FALSE,ROJO,VIRGEN,17705152061748,7705152061741,10,10,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6175,CESTA TRANSPORTADORA 31L AZ,TER,UN,00200,CASA,00481,CESTA TRANSPORTADORA 31L,CESTA TRANSPORTADORA 31L,20700,INSTITUCIONAL,20701,INSTITUCIONAL,FALSE,AZUL,VIRGEN,17705152061755,7705152061758,10,10,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13823,COMEDERO ALTO PARA PERRO S GR HL,TER,UN,00460,MASCOTAS,00787,COMEDERO ALTO PARA PERRO S,COMEDERO PARA MASCOTAS,46400,COMEDERO PARA MASCOTA,46401,COMEDERO PARA MASCOTA,TRUE,GRIS HIELO,VIRGEN,17705152138235,7705152138238,8,8,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13824,COMEDERO ALTO PARA PERRO S TP,TER,UN,00460,MASCOTAS,00787,COMEDERO ALTO PARA PERRO S,COMEDERO PARA MASCOTAS,46400,COMEDERO PARA MASCOTA,46401,COMEDERO PARA MASCOTA,TRUE,TAUPE,VIRGEN,17705152138242,7705152138245,8,8,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11979,BUTACO PLEGABLE GRANDE GR_BL,DIS,UN,00400,DISTRIBUCION,00536,BUTACO PLEGABLE GRANDE,BUTACOS PLEGABLES,40200,OTROS IMPORTADOS,40201,BUTACOS PLEGABLES,FALSE,GRIS,VIRGEN,17705152119791,7705152119794,8,8,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11980,BUTACO PLEGABLE GRANDE RJ_AZ,DIS,UN,00400,DISTRIBUCION,00536,BUTACO PLEGABLE GRANDE,BUTACOS PLEGABLES,40200,OTROS IMPORTADOS,40201,BUTACOS PLEGABLES,FALSE,ROJO,VIRGEN,17705152119807,7705152119800,8,8,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12206,BASURERO 50L DOBLE NG_VD,TER,UN,00280,BASUREROS,00185,BASURERO 50L DOBLE,ECOMUNDOS HOGAR,28500,ECOMUNDOS,28521,ECOMUNDOS PUSH,FALSE,GRIS CLARO,VIRGEN,17705152122067,7705152122060,8,8,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13629,CH 23 PROF APIL CP NG AMA,TER,UN,00300,FERRETERIA,00157,CH 23 PROF APIL CP,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30081,"CAJAS DE HERRAMIENTA 23""",FALSE,NEGRO,VIRGEN,17705152136293,7705152136296,8,8,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6236,ESQUINERO DE BANO II BL,TER,UN,00200,CASA,00456,ESQUINERO DE BANO II,ORGANIZADORES DE BANO,20300,BANO,20301,ORGANIZADORES DE BANO,FALSE,BLANCO,VIRGEN,17705152062363,7705152062366,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6237,ESQUINERO DE BANO II TP,TER,UN,00200,CASA,00456,ESQUINERO DE BANO II,ORGANIZADORES DE BANO,20300,BANO,20301,ORGANIZADORES DE BANO,FALSE,TAUPE,VIRGEN,17705152062370,7705152062373,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6439,ESQUINERO DE BANO II AZ VER,TER,UN,00200,CASA,00456,ESQUINERO DE BANO II,ORGANIZADORES DE BANO,20300,BANO,20301,ORGANIZADORES DE BANO,FALSE,AZUL VERANO,VIRGEN,17705152064398,7705152064391,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9944,CANASTA SHIA BAJA MOCCA,TER,UN,00250,ORGANIZACION,00414,CANASTA SHIA BAJA,CANASTAS,25300,CANASTAS DECORATIVAS,25311,CANASTAS SHIA,FALSE,MOCCA,VIRGEN,17705152099444,7705152099447,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9945,CANASTA SHIA BAJA TP,TER,UN,00250,ORGANIZACION,00414,CANASTA SHIA BAJA,CANASTAS,25300,CANASTAS DECORATIVAS,25311,CANASTAS SHIA,FALSE,TAUPE,VIRGEN,17705152099451,7705152099454,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9946,CANASTA SHIA BAJA BL NVE,TER,UN,00250,ORGANIZACION,00414,CANASTA SHIA BAJA,CANASTAS,25300,CANASTAS DECORATIVAS,25311,CANASTAS SHIA,FALSE,BLANCO NIEVE,VIRGEN,17705152099468,7705152099461,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9947,CANASTA SHIA ALTA MOCCA,TER,UN,00250,ORGANIZACION,00416,CANASTA SHIA ALTA,CANASTAS,25300,CANASTAS DECORATIVAS,25311,CANASTAS SHIA,FALSE,MOCCA,VIRGEN,17705152099475,7705152099478,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9948,CANASTA SHIA ALTA TP,TER,UN,00250,ORGANIZACION,00416,CANASTA SHIA ALTA,CANASTAS,25300,CANASTAS DECORATIVAS,25311,CANASTAS SHIA,FALSE,TAUPE,VIRGEN,17705152099482,7705152099485,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9949,CANASTA SHIA ALTA BL NVE,TER,UN,00250,ORGANIZACION,00416,CANASTA SHIA ALTA,CANASTAS,25300,CANASTAS DECORATIVAS,25311,CANASTAS SHIA,FALSE,BLANCO NIEVE,VIRGEN,17705152099499,7705152099492,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
14013,CH 12 TO GLAM,TER,UN,00300,FERRETERIA,00484,MINIBOX 12,CAJAS DE HERRAMIENTAS,30500,MINIBOX,30511,"MINIBOX 12""",FALSE,GLAMOUR,VIRGEN,17705152140139,7705152140132,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
